expname,mjd,mag,magerr,snr,filter,x,y,flux,dflux,peakval,peakfit,dpeak,chi/N,skyfit,skyval,major,minor,snrdet,snrlimit,ra,dec,zp,apfit,uJy,duJy,mag5sig,texp
01a58091o0903o,58091.61549065,>18.03,0.00,3.0,o,480.57,8896.34,-615.8,3878.7,-46.0,0.3,35.1,1.88,176.7,178.2,4.08,3.18,1.0,3.0,197.45034,-23.38147,22.179,-0.404,0.9185171784913561,107.46650988348867,18.01,30.0
01a58091o0916o,58091.62250605,>18.11,0.00,3.0,o,451.60,8847.94,-770.0,3200.6,258.0,0.1,34.2,1.89,179.6,182.3,3.95,3.19,1.0,3.0,197.45034,-23.38147,22.193,-0.402,0.2929992603131831,100.2057470271086,18.07,30.0
01a58091o0926o,58091.62712735,>18.19,0.00,3.0,o,516.86,8919.50,1903.8,2892.9,162.0,-4.5,34.3,1.60,174.6,173.0,3.81,3.08,1.0,3.0,197.45034,-23.38147,22.201,-0.413,-12.313087090019646,93.85308604170528,18.14,30.0
01a58091o0932o,58091.62988005,>18.31,0.00,3.0,o,531.16,8797.92,1996.1,2999.5,58.0,-0.9,36.2,1.53,190.4,184.0,3.56,2.82,1.0,3.0,197.45034,-23.38147,22.209,-0.43,-2.124322069565963,85.44495435365319,18.25,30.0
01a58095o1005o,58095.64582645,19.27,0.39,2.34,o,7102.42,8114.80,-885.1,883.7,189.0,26.2,11.2,3.73,180.1,181.8,3.77,3.15,1.0,3.0,197.45034,-23.38147,22.218,-0.405,70.8976664000503,30.307399377120735,18.6,30.0
01a58095o1019o,58095.65233625,>19.24,0.00,3.0,o,7077.46,8062.55,-1922.2,1335.0,127.0,9.0,14.7,4.25,183.8,186.0,3.62,2.95,1.0,3.0,197.45034,-23.38147,22.226,-0.417,21.98122244440003,35.90266332585338,18.55,30.0
01a58095o1021o,58095.65326555,>19.12,0.00,3.0,o,7148.49,8137.04,-2643.4,1421.1,163.0,1.9,16.3,4.28,183.2,188.1,3.51,3.06,1.0,3.0,197.45034,-23.38147,22.227,-0.417,4.662951401857055,40.003214658036846,18.51,30.0
01a58095o1037o,58095.66064615,>17.28,0.00,3.0,o,7154.02,8001.96,4743.1,7579.2,-121.0,-42.8,98.3,1.47,217.4,209.3,3.56,2.79,1.0,3.0,197.45034,-23.38147,22.252,-0.425,-95.62615980314347,219.6273716974066,17.73,30.0
01a58099o0990o,58099.63939555,>19.16,0.00,3.0,o,8932.35,7728.08,-1691.0,1391.2,159.0,-51.4,11.4,3.42,165.0,171.0,3.81,3.26,1.0,3.0,197.45034,-23.38147,22.035,-0.402,-171.70559231538647,38.082563276175215,18.29,30.0
01a58099o1005o,58099.64631725,19.77,0.71,1.08,o,8906.56,7673.99,-2015.8,1230.1,136.0,13.8,12.8,3.40,156.8,161.0,3.66,3.16,1.0,3.0,197.45034,-23.38147,21.992,-0.412,45.073989552528495,41.80775842553368,18.2,30.0
01a58099o1020o,58099.65332375,>18.65,0.00,3.0,o,8952.23,7733.56,3361.8,1844.8,119.0,-32.1,19.8,2.90,123.8,123.0,3.46,2.92,1.0,3.0,197.45034,-23.38147,21.898,-0.423,-100.88874691438986,62.23044202196008,17.93,30.0
01a58099o1031o,58099.65844035,18.15,0.61,1.33,o,8963.93,7603.80,-604.3,3949.5,492.0,67.2,50.6,1.63,145.8,149.9,3.51,3.01,1.0,3.0,197.45034,-23.38147,22.005,-0.418,199.21481405744223,150.00401177539547,17.61,30.0
01a58103o0839o,58103.63768035,>19.88,0.00,3.0,o,9039.45,8620.04,1496.0,657.4,141.0,-43.4,6.8,4.40,184.4,183.4,4.02,3.15,1.0,3.0,197.45034,-23.38147,22.216,-0.391,-123.85258677822218,19.405474426080893,18.93,30.0
01a58103o0856o,58103.64550535,19.63,0.37,2.48,o,9010.69,8560.80,-1747.9,581.7,191.0,16.6,6.7,3.65,178.0,183.0,4.13,3.37,1.0,3.0,197.45034,-23.38147,22.224,-0.379,51.1171681024898,20.631628089559136,18.89,30.0
01a58103o0868o,58103.65103505,19.64,0.40,2.25,o,9078.04,8623.66,631.5,616.4,223.0,15.5,6.9,5.17,173.3,174.1,4.27,3.45,1.0,3.0,197.45034,-23.38147,22.226,-0.38,50.472801798617304,22.468537574868353,18.8,30.0
01a58103o0882o,58103.65753935,>19.53,0.00,3.0,o,9088.28,8489.12,3337.6,900.5,204.0,8.3,8.4,4.94,177.3,172.9,4.17,3.45,1.0,3.0,197.45034,-23.38147,22.232,-0.38,26.24895314823323,26.5652055958023,18.63,30.0
01a58111o0917o,58111.60865415,>20.01,0.00,3.0,o,6905.86,7438.88,-1892.5,590.1,201.0,-28.5,6.4,8.14,177.5,183.5,3.83,3.12,1.0,3.0,197.45034,-23.38147,22.221,-0.412,-77.88915158582941,17.49089719822134,18.98,30.0
01a58111o0937o,58111.61781055,>20.10,0.00,3.0,o,6878.52,7378.92,-238.3,606.9,118.0,-30.9,7.3,9.04,181.6,184.0,3.48,2.79,1.0,3.0,197.45034,-23.38147,22.230,-0.426,-68.93196707864135,16.28489837132951,19.12,30.0
01a58111o0938o,58111.61826835,>20.04,0.00,3.0,o,6932.10,7454.75,-4277.0,598.3,175.0,-17.1,6.4,6.70,172.8,183.6,3.72,3.17,1.0,3.0,197.45034,-23.38147,22.230,-0.402,-45.31865976848277,16.96136973791168,18.99,30.0
01a58111o0950o,58111.62380105,>20.12,0.00,3.0,o,6940.74,7323.47,-2664.7,668.9,155.0,-8.2,6.8,8.55,178.6,184.3,3.53,2.92,1.0,3.0,197.45034,-23.38147,22.234,-0.423,-19.295238652642077,16.000929614386116,19.1,30.0
01a58115o0932o,58115.61560765,>20.02,0.00,3.0,o,9232.56,7869.00,462.7,626.4,166.0,-21.7,6.9,8.92,182.9,181.1,3.64,3.04,1.0,3.0,197.45034,-23.38147,22.230,-0.413,-54.51467739619419,17.334160093720733,19.08,30.0
01a58115o0947o,58115.62250005,>19.98,0.00,3.0,o,9205.81,7811.40,-886.0,583.6,211.0,5.1,6.8,7.64,172.7,179.4,3.73,3.15,1.0,3.0,197.45034,-23.38147,22.236,-0.409,13.479330036222096,17.972440048296132,19.05,30.0
01a58115o0961o,58115.62894435,>20.05,0.00,3.0,o,9271.20,7869.19,3204.0,514.0,169.0,-23.7,6.7,9.89,186.6,181.8,3.60,3.10,1.0,3.0,197.45034,-23.38147,22.238,-0.41,-59.44170881139196,16.80419616187031,19.07,30.0
01a58115o0976o,58115.63584575,>20.08,0.00,3.0,o,9280.77,7732.28,-1557.8,621.9,134.0,-21.5,6.2,9.84,180.4,183.0,3.59,3.28,1.0,3.0,197.45034,-23.38147,22.239,-0.405,-56.58293846493663,16.316940394539863,19.05,30.0
01a58119o0894o,58119.60228915,18.51,0.27,3.58,o,293.10,10058.10,6216.0,1527.0,336.0,61.5,17.2,1.95,216.3,204.3,3.59,2.87,1.0,3.0,197.45034,-23.38147,22.247,-0.429,143.72430140594332,40.196064783450815,18.33,30.0
01a58119o0909o,58119.60920225,18.02,0.16,6.26,o,267.56,9999.69,5292.5,1678.7,257.0,93.3,14.9,2.32,204.4,196.3,3.64,2.95,1.0,3.0,197.45034,-23.38147,22.251,-0.422,224.94885589384862,35.92430817597368,18.28,30.0
01a58119o0914o,58119.61148915,>19.21,0.00,3.0,o,10139.40,9985.39,2127.9,1661.3,148.0,-40.7,14.0,2.33,170.4,165.3,3.80,3.08,1.0,3.0,197.45034,-23.38147,22.242,-0.416,-107.2525107351514,36.89275553543292,18.23,30.0
01a58119o0918o,58119.61334255,19.77,0.61,1.32,o,8697.20,227.25,-923.1,1147.0,125.0,18.8,14.2,1.59,182.7,183.8,3.64,2.93,1.0,3.0,197.45034,-23.38147,22.257,-0.426,44.937157592472694,33.94189562835703,18.33,30.0
01a58119o0924o,58119.61610175,18.22,0.19,5.23,o,332.34,10058.50,1968.5,1440.6,258.0,76.3,14.6,2.23,205.6,204.7,3.66,2.97,1.0,3.0,197.45034,-23.38147,22.254,-0.426,186.39781534480207,35.66720975143002,18.34,30.0
01a58119o0929o,58119.61839415,>19.28,0.00,3.0,o,10112.30,9926.02,3040.5,1507.3,245.0,-17.0,14.5,2.01,177.3,169.5,3.63,2.93,1.0,3.0,197.45034,-23.38147,22.248,-0.426,-40.86033397494557,34.851461331571215,18.27,30.0
01a58119o0933o,58119.62022955,>19.34,0.00,3.0,o,8671.32,167.81,-3134.7,1256.5,158.0,4.7,13.9,1.76,174.7,184.9,3.62,2.92,1.0,3.0,197.45034,-23.38147,22.260,-0.423,11.073069485446037,32.74801401014892,18.35,30.0
01a58119o0939o,58119.62300535,19.06,0.38,2.36,o,344.95,9920.07,2454.9,1292.1,279.0,34.5,14.6,1.64,199.9,197.7,3.57,3.18,1.0,3.0,197.45034,-23.38147,22.256,-0.404,86.09802245258227,36.43568486399135,18.31,30.0
01a58119o0944o,58119.62531855,>19.18,0.00,3.0,o,10178.50,9982.91,-3966.8,1363.5,71.0,-27.2,15.2,1.35,171.2,175.0,3.71,2.99,1.0,3.0,197.45034,-23.38147,22.250,-0.417,-67.49828637702639,37.719630622455924,18.29,30.0
01a58119o0948o,58119.62717025,19.44,0.45,1.93,o,8736.06,223.96,-4671.2,1248.4,198.0,26.8,13.9,2.07,176.5,188.4,3.53,2.86,1.0,3.0,197.45034,-23.38147,22.263,-0.432,60.63931375673147,31.450987358901774,18.44,30.0
01a58119o0959o,58119.63231235,>19.24,0.00,3.0,o,10186.80,9823.77,1845.6,1275.1,210.0,-19.5,13.3,1.39,173.6,170.0,3.67,3.30,1.0,3.0,197.45034,-23.38147,22.254,-0.4,-51.81951700973405,35.343568011767324,18.31,30.0
01a58119o0962o,58119.63369215,17.35,0.11,9.31,o,8747.94,85.54,-4765.4,1497.4,166.0,160.1,17.2,2.54,160.3,171.4,3.59,3.25,1.0,3.0,197.45034,-23.38147,22.264,-0.425,415.5735390175353,44.64625153717433,18.36,30.0
01a58123o0643o,58123.63316555,>19.42,0.00,3.0,o,7543.34,7595.73,130.1,1025.6,74.0,-16.3,10.8,3.23,181.1,181.6,4.00,3.14,1.0,3.0,197.45034,-23.38147,22.249,-0.411,-45.58857203719099,30.20592503077686,18.59,30.0
01a58123o0671o,58123.64602675,>19.55,0.00,3.0,o,7513.27,7512.04,-3278.1,1156.0,243.0,-18.8,10.5,5.36,175.0,185.0,3.86,2.99,1.0,3.0,197.45034,-23.38147,22.256,-0.425,-48.62897185592076,27.15979811101957,18.62,30.0
01a58123o0675o,58123.64786465,18.69,0.24,4.05,o,7566.23,7582.64,1360.1,977.3,129.0,44.1,10.9,3.30,180.8,181.7,3.98,3.13,1.0,3.0,197.45034,-23.38147,22.253,-0.41,121.77124445139042,30.097654524266556,18.58,30.0
01a58123o0679o,58123.64969535,18.67,0.23,4.33,o,7582.22,7459.72,692.9,968.8,226.0,45.5,10.5,5.28,180.8,182.8,3.95,3.11,1.0,3.0,197.45034,-23.38147,22.253,-0.41,123.89324457127903,28.59074874721824,18.57,30.0
01a58127o0931o,58127.62112555,>19.79,0.00,3.0,o,8595.27,9044.15,-3152.9,655.1,123.0,-2.8,6.2,4.94,168.3,176.4,4.23,3.69,1.0,3.0,197.45034,-23.38147,22.254,-0.375,-9.37137917392732,20.750911027981925,18.82,30.0
01a58127o0947o,58127.62845355,>19.76,0.00,3.0,o,8608.99,9057.61,-4634.8,630.6,194.0,1.2,6.8,4.62,166.2,177.6,4.16,3.51,1.0,3.0,197.45034,-23.38147,22.256,-0.387,3.7919311077151723,21.48760961038598,18.84,30.0
01a58127o0950o,58127.62982855,>19.75,0.00,3.0,o,8660.56,9090.92,-7251.0,616.1,209.0,-25.6,6.4,4.83,165.2,180.0,4.17,3.75,1.0,3.0,197.45034,-23.38147,22.255,-0.371,-85.44487785713616,21.36121946428404,18.78,30.0
01a58127o0984o,58127.64544805,>19.81,0.00,3.0,o,8666.23,8918.35,-400.1,725.4,234.0,-7.9,6.3,4.72,174.3,177.4,4.18,3.61,1.0,3.0,197.45034,-23.38147,22.259,-0.375,-25.444230443944953,20.29096858188015,18.83,30.0
01a58131o0698o,58131.59874715,19.20,0.18,5.53,o,733.05,8621.99,-60.3,599.4,179.0,28.2,5.1,9.36,181.1,184.1,3.89,3.11,1.0,3.0,197.45034,-23.38147,22.246,-0.403,75.62020388360088,13.675994319374626,19.3,30.0
01a58131o0727o,58131.61202585,,,,o,,,,,,,,,,,,,1.0,3.0,197.45034,-23.38147,22.245,,,,19.28,30.0
01a58131o0732o,58131.61432055,>20.30,0.00,3.0,o,702.56,8530.11,-1015.4,608.0,150.0,-44.3,5.6,15.20,180.3,184.1,3.73,2.90,1.0,3.0,197.45034,-23.38147,22.251,-0.417,-107.09995817035339,13.538595163746706,19.36,30.0
01a58131o0735o,58131.61569365,16.29,0.23,4.22,o,10525.90,8468.68,-8755.6,7020.7,297.0,454.9,107.9,0.70,135.9,165.9,3.70,2.92,1.0,3.0,197.45034,-23.38147,22.247,-0.418,1103.5175835117432,261.74883987891207,19.33,30.0
01a58131o0752o,58131.62348065,>20.31,0.00,3.0,o,770.00,8577.52,-72.9,488.0,167.0,-0.4,5.2,9.13,182.6,183.7,3.83,3.01,1.0,3.0,197.45034,-23.38147,22.252,-0.413,-1.0258975819255571,13.336668565032241,19.31,30.0
01a58131o0756o,58131.62531305,,,,o,,,,,,,,,,,,,1.0,3.0,197.45034,-23.38147,22.249,,,,19.31,30.0
01a58131o0761o,58131.62760245,>20.22,0.00,3.0,o,784.91,8446.38,-2454.7,604.6,161.0,-2.1,6.0,9.05,176.4,183.6,3.67,2.94,1.0,3.0,197.45034,-23.38147,22.252,-0.416,-5.05488680357945,14.442533724512714,19.33,30.0
01a58131o0778o,58131.63538805,,,,o,,,,,,,,,,,,,1.0,3.0,197.45034,-23.38147,22.250,,,,19.26,30.0
01a58135o0981o,58135.65273475,18.47,0.16,6.38,o,8917.19,8706.53,3105.7,732.3,161.0,30.6,4.8,2.59,175.3,173.1,5.81,4.17,1.0,3.0,197.45034,-23.38147,22.257,-0.305,148.63201280134737,23.314825537466255,18.74,30.0
01a58135o0993o,58135.65846375,>20.03,0.00,3.0,o,1613.02,1582.43,-1534.0,550.6,158.0,-15.9,5.7,3.60,175.0,179.4,3.96,3.46,1.0,3.0,197.45034,-23.38147,22.260,-0.387,-46.97287630826081,16.839333016168972,19.01,30.0
01a58135o0999o,58135.66160295,>19.78,0.00,3.0,o,8893.77,8634.14,-21.9,613.5,195.0,-0.4,6.2,3.02,176.2,178.2,4.10,3.85,1.0,3.0,197.45034,-23.38147,22.260,-0.369,-1.3390084658470605,20.754631220629438,18.9,30.0
01a58135o1016o,58135.66963185,>19.22,0.00,3.0,o,1580.90,1744.47,-1061.8,1693.2,204.0,-10.9,11.8,1.97,164.7,169.0,4.04,3.46,1.0,3.0,197.45034,-23.38147,22.266,-0.409,-33.33977826598992,36.092603994374414,18.2,30.0
01a58147o0482o,58147.61627075,18.66,0.18,5.47,o,7788.12,9970.00,140.9,844.9,177.0,48.1,8.8,2.51,172.6,178.6,4.07,2.86,1.0,3.0,197.45034,-23.38147,22.254,-0.421,125.25188310511105,22.915105432951712,18.81,30.0
01a58147o0484o,58147.61718865,18.74,0.18,5.58,o,6445.81,225.07,-2342.0,730.5,231.0,46.9,8.4,4.72,170.8,179.6,3.96,2.79,1.0,3.0,197.45034,-23.38147,22.261,-0.423,115.38543115239877,20.666047370578887,18.9,30.0
01a58147o0489o,58147.61971005,20.35,0.66,1.21,o,2793.04,380.51,-1922.5,687.5,176.0,9.4,7.8,6.98,169.5,175.6,4.17,3.00,1.0,3.0,197.45034,-23.38147,22.253,-0.417,26.233963416071166,21.76860794099522,18.81,30.0
01a58147o0501o,58147.62568235,19.74,0.39,2.35,o,4161.40,10138.50,-3466.9,663.2,220.0,17.6,7.5,3.46,169.5,179.4,4.03,2.93,1.0,3.0,197.45034,-23.38147,22.260,-0.419,46.149189659751336,19.6658478663713,18.95,30.0
01a58147o0509o,58147.63015905,>19.93,0.00,3.0,o,2742.76,343.53,-2757.2,697.7,195.0,-45.7,7.2,8.40,172.5,178.2,4.06,2.91,1.0,3.0,197.45034,-23.38147,22.251,-0.416,-120.56297829435007,18.994604895389948,19.01,30.0
01a58147o0510o,58147.63061645,>19.98,0.00,3.0,o,4091.41,10080.50,-2709.2,573.1,150.0,-8.5,7.1,2.68,173.1,181.0,4.00,2.89,1.0,3.0,197.45034,-23.38147,22.261,-0.42,-21.820038125318934,18.226149492913457,19.07,30.0
01a58147o0534o,58147.64213385,19.15,0.19,5.28,o,4077.68,10245.50,-6757.2,554.5,153.0,30.1,5.7,5.42,163.0,181.0,4.04,2.96,1.0,3.0,197.45034,-23.38147,22.260,-0.414,79.56431297060576,15.066996143935308,19.24,30.0
01a58147o0537o,58147.64350685,>20.14,0.00,3.0,o,2738.75,515.60,-3401.1,621.5,171.0,-27.8,5.7,8.29,172.6,180.0,4.12,2.98,1.0,3.0,197.45034,-23.38147,22.249,-0.409,-75.86422425119366,15.5548949004246,19.25,30.0
01a58151o0768o,58151.60628895,>19.47,0.00,3.0,o,3053.19,1132.74,1109.8,1193.3,222.0,-0.3,12.7,2.73,191.9,189.0,3.53,2.89,1.0,3.0,197.45034,-23.38147,22.252,-0.435,-0.6948203796022407,29.41406273649486,18.44,30.0
01a58151o0800o,58151.62197875,19.93,0.62,1.30,o,3103.80,1231.77,-2004.7,1328.0,193.0,16.1,12.4,2.83,184.9,191.7,3.66,2.93,1.0,3.0,197.45034,-23.38147,22.253,-0.426,38.8376842906667,29.912253739395464,18.42,30.0
01a58151o0820o,58151.63163075,>19.48,0.00,3.0,o,3030.56,1194.04,-1035.3,1400.7,193.0,-10.5,13.4,3.75,191.8,192.5,3.45,2.77,1.0,3.0,197.45034,-23.38147,22.253,-0.443,-22.928038826332006,29.260544787890375,18.49,30.0
01a58151o0828o,58151.63576285,>19.47,0.00,3.0,o,3015.69,1327.90,-1945.2,1121.8,104.0,-65.4,13.6,2.36,183.2,186.4,3.45,2.76,1.0,3.0,197.45034,-23.38147,22.251,-0.442,-142.42448926302606,29.61732498436016,18.49,30.0
01a58158o0747o,58158.54705755,17.66,0.07,15.46,o,601.09,10256.40,2203.4,555.6,236.0,100.5,6.5,6.36,179.6,183.1,4.28,3.26,1.0,3.0,197.45034,-23.38147,22.226,-0.391,313.1166602719409,20.25132628624493,19.02,30.0
01a58158o0766o,58158.55575715,17.12,0.04,26.02,o,577.54,10205.20,2714.5,717.2,283.0,169.1,6.5,9.95,178.6,183.5,4.20,3.24,1.0,3.0,197.45034,-23.38147,22.227,-0.392,513.8266830837889,19.75087782403683,19.04,30.0
01a58158o0768o,58158.55667345,20.15,0.50,1.70,o,9001.23,429.83,612.8,635.4,178.0,10.4,6.1,4.17,178.2,180.4,4.21,3.24,1.0,3.0,197.45034,-23.38147,22.234,-0.396,31.589240960530162,18.528304794157112,19.04,30.0
01a58158o0771o,58158.55804875,>19.91,0.00,3.0,o,10465.50,10162.80,-1773.6,688.0,175.0,-4.0,6.3,7.52,165.7,176.5,4.15,3.23,1.0,3.0,197.45034,-23.38147,22.224,-0.397,-12.061167690609386,18.996339112709784,19.03,30.0
01a58158o0792o,58158.56766225,>20.10,0.00,3.0,o,10422.60,10088.30,-16693.7,718.1,116.0,-101.4,6.0,24.06,137.8,190.3,3.94,2.99,1.0,3.0,197.45034,-23.38147,22.228,-0.412,-271.4464150855164,16.06191805239742,19.08,30.0
01a58158o0793o,58158.56812115,18.31,0.10,10.22,o,8975.30,347.91,-1509.0,512.8,244.0,68.5,6.7,5.35,173.7,181.3,3.81,2.91,1.0,3.0,197.45034,-23.38147,22.238,-0.418,171.9441012568378,16.81789019592428,19.16,30.0
01a58158o0796o,58158.56949705,18.04,0.09,11.81,o,641.50,10213.40,3478.2,550.9,248.0,82.7,7.0,4.14,182.3,180.3,3.93,2.98,1.0,3.0,197.45034,-23.38147,22.229,-0.413,220.0863303994238,18.628830868149535,19.12,30.0
01a58158o0799o,58158.57087155,18.01,0.08,12.92,o,9027.00,414.61,-871.0,655.0,271.0,85.3,6.6,5.28,174.9,180.6,3.90,3.03,1.0,3.0,197.45034,-23.38147,22.237,-0.409,226.53484418797493,17.527901191566645,19.15,30.0
01a58158o0800o,58158.57132865,17.16,0.05,20.55,o,10493.20,10151.90,-5155.6,948.6,182.0,174.7,8.5,36.25,128.2,175.6,4.05,3.14,1.0,3.0,197.45034,-23.38147,22.228,-0.399,498.834315501261,24.270702242476922,19.07,30.0
01a58158o0817o,58158.57911285,19.20,0.24,4.06,o,658.49,10059.10,5819.5,573.7,215.0,27.2,6.7,3.05,191.9,182.6,3.99,3.11,1.0,3.0,197.45034,-23.38147,22.232,-0.403,75.78459499735393,18.66752891478939,19.08,30.0
01a58158o0822o,58158.58140975,17.79,0.07,15.48,o,9039.24,255.77,-1932.0,562.7,279.0,103.7,6.7,6.29,173.7,181.6,3.92,3.05,1.0,3.0,197.45034,-23.38147,22.241,-0.407,277.104391231944,17.9035624036068,19.08,30.0
01a58158o0826o,58158.58327405,16.48,0.03,35.54,o,10502.30,9987.92,-7380.7,818.3,288.0,337.6,9.5,50.31,106.3,172.9,3.98,3.07,1.0,3.0,197.45034,-23.38147,22.232,-0.409,931.3279372648701,26.207391599574247,19.06,30.0
01a58159o0818o,58159.58176515,>20.39,0.00,3.0,o,7615.80,667.96,-1381.4,455.4,169.0,-31.9,5.0,6.22,177.8,181.5,3.78,2.97,1.0,3.0,197.45034,-23.38147,22.259,-0.415,-79.30812409941022,12.430740454453014,19.31,30.0
01a58159o0819o,58159.58222205,>20.14,0.00,3.0,o,9022.58,10413.10,-2602.7,559.8,182.0,5.1,5.9,13.18,166.7,181.0,3.96,3.00,1.0,3.0,197.45034,-23.38147,22.250,-0.407,13.429670646489932,15.536285649860902,19.29,30.0
01a58159o0839o,58159.59165065,>20.28,0.00,3.0,o,2966.05,9709.42,140.0,454.3,213.0,-5.2,5.5,6.95,183.2,182.0,3.86,2.91,1.0,3.0,197.45034,-23.38147,22.257,-0.418,-12.994584051731882,13.744271593177956,19.34,30.0
01a58159o0873o,58159.60775545,>20.26,0.00,3.0,o,2924.98,9695.35,198.0,461.8,206.0,-20.8,5.7,8.29,184.0,182.2,3.86,2.86,1.0,3.0,197.45034,-23.38147,22.259,-0.416,-50.89737893700068,13.947839420235763,19.33,30.0
01a58159o0881o,58159.61188515,>20.28,0.00,3.0,o,2899.39,9829.62,-2361.7,466.2,160.0,-12.3,5.2,5.35,175.3,180.7,3.95,3.00,1.0,3.0,197.45034,-23.38147,22.257,-0.413,-32.277672223804174,13.645845167787128,19.3,30.0
01a58159o0885o,58159.61415915,>20.07,0.00,3.0,o,1490.95,98.01,-824.4,537.1,144.0,-46.8,6.2,4.77,179.3,180.4,3.96,3.02,1.0,3.0,197.45034,-23.38147,22.250,-0.41,-124.4018180243208,16.480582729717717,19.27,30.0
01a58167o0574o,58167.57327965,,,,o,,,,,,,,,,,,,1.0,3.0,197.45034,-23.38147,20.837,,,,17.71,30.0
01a58167o0575o,58167.57373835,17.65,0.50,1.71,o,1209.91,878.67,-9507.7,750.1,197.0,13.5,7.9,7.85,157.5,181.5,4.05,3.13,1.0,3.0,197.45034,-23.38147,19.938,-0.4,316.9654126955918,185.48346372556855,16.74,30.0
01a58167o0585o,58167.57852945,14.72,0.08,13.81,o,9313.78,9371.63,13282.7,1404.4,208.0,196.1,14.2,6.53,79.1,78.9,3.87,3.12,1.0,3.0,197.45034,-23.38147,19.860,-0.4,4712.180285648982,341.2185622448523,16.73,30.0
01a58167o0601o,58167.58610225,16.69,0.29,3.27,o,1185.15,888.53,-6926.9,702.9,156.0,22.9,7.0,4.65,158.0,178.4,4.11,3.31,1.0,3.0,197.45034,-23.38147,19.630,-0.395,762.7532086864431,233.15600265524466,16.42,30.0
01a58167o0602o,58167.58656085,,,,o,,,,,,,,,,,,,1.0,3.0,197.45034,-23.38147,18.741,,,,15.48,30.0
01a58167o0635o,58167.60216275,>17.86,0.00,3.0,o,1177.74,1074.49,-6718.1,553.2,198.0,0.3,5.2,5.40,157.5,173.8,4.26,3.48,1.0,3.0,197.45034,-23.38147,20.078,-0.381,7.115228358731087,123.33062488467218,16.83,30.0
01a58183o0563o,58183.48114895,18.46,0.22,4.53,o,493.20,9810.36,5501.1,1248.9,197.0,58.4,12.9,1.94,195.0,185.2,3.92,2.88,1.0,3.0,197.45034,-23.38147,22.251,-0.4325,149.47554555217863,33.017714685327135,18.43,30.0
01a58183o0576o,58183.48710365,19.04,0.35,2.60,o,524.74,9828.36,1909.3,1176.7,255.0,32.3,12.4,1.60,196.5,192.5,4.05,2.99,1.0,3.0,197.45034,-23.38147,22.252,-0.427,88.14698844448235,33.83971073410469,18.45,30.0
01a58183o0580o,58183.48893495,18.35,0.19,5.14,o,452.60,9742.73,5965.1,1126.8,240.0,60.6,11.8,2.59,246.8,235.1,4.04,3.00,1.0,3.0,197.45034,-23.38147,22.252,-0.427,165.52133836736644,32.23022760288654,18.42,30.0
01a58183o0585o,58183.49122665,,,,o,,,,,,,,,,,,,1.0,3.0,197.45034,-23.38147,22.258,,,,18.4,30.0
01a58183o0586o,58183.49168565,>19.26,0.00,3.0,o,10330.10,9701.48,-465.1,1165.8,125.0,-28.8,13.4,2.49,114.5,117.5,4.00,2.94,1.0,3.0,197.45034,-23.38147,22.249,-0.428,-76.60878150889724,35.64436361872301,18.42,30.0
01a58183o0596o,58183.49626605,18.35,0.21,4.66,o,538.29,9677.23,-1364.8,1174.3,296.0,66.6,14.3,2.14,229.8,238.9,3.88,2.83,1.0,3.0,197.45034,-23.38147,22.253,-0.44,166.63688383667852,35.779390973941496,18.47,30.0
01a58183o0608o,58183.50175715,>19.33,0.00,3.0,o,10305.40,9625.44,3395.5,1105.8,132.0,-12.0,12.4,1.48,163.0,157.3,3.97,3.00,1.0,3.0,197.45034,-23.38147,22.250,-0.424,-32.17894139441994,33.25157277423393,18.39,30.0
01a58183o0614o,58183.50450125,,,,o,,,,,,,,,,,,,1.0,3.0,197.45034,-23.38147,22.260,,,,18.41,30.0
01a58183o0616o,58183.50541615,>19.19,0.00,3.0,o,10358.20,9689.04,-7486.1,1250.6,82.0,-25.7,14.5,2.61,108.4,130.8,3.98,2.90,1.0,3.0,197.45034,-23.38147,22.251,-0.43,-67.0954296984694,37.85539807890297,18.39,30.0
01a58183o0631o,58183.51230235,>19.22,0.00,3.0,o,10370.90,9544.52,-11725.5,1405.8,82.0,-26.8,13.6,3.96,108.2,138.1,4.07,2.94,1.0,3.0,197.45034,-23.38147,22.252,-0.426,-72.20300603079332,36.64033141861154,18.4,30.0
01a58187o0584o,58187.49172555,>16.34,0.00,3.0,o,8835.71,7711.16,-2544.1,397.1,151.0,1.8,5.1,3.28,170.8,183.0,3.76,2.68,1.0,3.0,197.45034,-23.38147,18.121,-0.428,183.76969279981626,520.6807962661461,14.87,30.0
01a58187o0599o,58187.49859105,>16.41,0.00,3.0,o,8901.67,7645.00,-198.8,402.3,175.0,-0.9,4.2,1.41,182.4,183.5,3.82,2.78,1.0,3.0,197.45034,-23.38147,18.031,-0.4255,-104.96135136299758,489.81963969398873,14.84,30.0
01a58223o0222o,58223.41670655,>19.87,0.00,3.0,o,8021.27,7063.83,-351.6,494.0,207.0,-30.6,5.2,8.38,179.4,183.2,4.01,3.54,1.0,3.0,197.45034,-23.38147,22.038,-0.404,-116.7206792931893,19.834886677273996,18.73,30.0
01a58223o0239o,58223.42475135,>20.00,0.00,3.0,o,2559.80,3303.87,-2948.2,693.8,204.0,-9.6,6.3,4.05,179.3,186.0,3.43,3.08,1.0,3.0,197.45034,-23.38147,22.057,-0.407,-26.853123849347842,17.622362526134523,18.97,30.0
