expname,mjd,mag,magerr,snr,filter,x,y,flux,dflux,peakval,peakfit,dpeak,chi/N,skyfit,skyval,major,minor,snrdet,snrlimit,ra,dec,zp,apfit,uJy,duJy,mag5sig,texp
02a58317o0074c,58317.27627675,16.33,0.54,1.55,c,9841.28,9093.73,1493.3,2887.1,45.0,58.2,37.5,3.29,141.8,148.8,2.71,2.52,1.0,3.0,197.44875,-23.3838889,19.538,-0.401,1065.0538376633856,686.2460294222844,15.27,30.0
02a58317o0075c,58317.27673455,>16.88,0.00,3.0,c,24.50,8945.31,-42636.6,7075.9,-286.0,-367.4,72.2,1.38,152.3,196.5,2.85,2.65,1.0,3.0,197.44875,-23.3838889,21.217,-0.39,-1567.8648768298128,308.11062631222785,17.23,30.0
02a58321o0030o,58321.25451675,19.21,0.33,2.77,o,8820.82,9706.22,858.5,1402.4,635.0,72.3,26.1,5.72,179.9,184.5,2.22,1.97,1.0,3.0,197.44875,-23.3838889,22.198,-0.43,75.09936125257458,27.11055779657257,18.68,30.0
02a58321o0042o,58321.26005305,19.60,0.41,2.16,o,8804.70,9666.69,-383.1,1195.7,487.0,48.4,22.4,9.02,172.1,184.6,2.23,2.02,1.0,3.0,197.44875,-23.3838889,22.190,-0.432,52.26131574204153,24.18705521945724,18.8,30.0
02a58321o0058o,58321.26746665,>19.62,0.00,3.0,o,8859.59,9743.93,-2141.0,1270.8,-33.0,-191.8,21.9,3.96,182.3,185.4,2.30,2.10,1.0,3.0,197.44875,-23.3838889,22.183,-0.431,-223.29267621640292,25.49587908831712,18.76,30.0
02a58321o0062o,58321.26932215,,,,o,,,,,,,,,,,,,1.0,3.0,197.44875,-23.3838889,22.196,,,,18.79,30.0
02a58321o0075o,58321.27538725,19.66,0.43,2.06,o,8876.54,9625.38,-3557.4,1470.6,463.0,44.4,21.6,6.97,156.7,185.4,2.24,2.03,1.0,3.0,197.44875,-23.3838889,22.183,-0.454,49.70565162631313,24.181127818206388,18.76,30.0
02a58325o0026o,58325.24853435,>18.65,0.00,3.0,o,10132.60,9258.83,-2638.4,3065.3,114.0,-167.1,49.6,1.78,192.2,211.1,2.45,2.15,1.0,3.0,197.44875,-23.3838889,22.197,-0.4225,-207.80679268444473,61.6829258955623,18.06,30.0
02a58325o0036o,58325.25338305,19.24,0.53,1.58,o,10113.60,9221.13,-5613.2,2425.2,567.0,61.9,39.3,5.21,166.8,187.4,2.37,2.07,1.0,3.0,197.44875,-23.3838889,22.185,-0.429,72.92695590759048,46.30095908187892,18.45,30.0
02a58325o0050o,58325.26012865,>19.48,0.00,3.0,o,10168.40,9300.16,-5646.0,1642.7,191.0,-176.3,24.0,2.91,181.9,198.8,2.36,2.12,1.0,3.0,197.44875,-23.3838889,22.179,-0.429,-212.99966553244624,28.995983963577483,18.55,30.0
02a58325o0067o,58325.26841435,>18.79,0.00,3.0,o,10185.70,9183.10,32126.3,2372.8,1.0,-58.9,33.6,3.45,196.7,162.5,2.39,2.20,1.0,3.0,197.44875,-23.3838889,21.904,-0.536,-106.31991527176038,60.65108918728606,18.25,30.0
02a58329o0024o,58329.24551075,>19.36,0.00,3.0,o,8124.07,6767.52,-3696.0,1495.0,222.0,-98.6,18.6,5.10,153.8,164.0,2.80,2.55,1.0,3.0,197.44875,-23.3838889,22.167,-0.397,-166.89905282199868,31.483999822405433,18.49,30.0
02a58329o0034o,58329.25017825,>19.85,0.00,3.0,o,8106.26,6729.16,-2489.9,959.6,86.0,-224.0,9.0,7.08,182.1,185.1,3.08,2.84,1.0,3.0,197.44875,-23.3838889,22.091,-0.389,-494.53361826597524,19.869654305329355,18.73,30.0
02a58329o0048o,58329.25671585,>19.94,0.00,3.0,o,8159.89,6806.94,531.6,707.0,168.0,-85.4,8.6,6.25,178.7,173.8,3.04,2.75,1.0,3.0,197.44875,-23.3838889,22.081,-0.388,-181.69496533028038,18.29715107541465,19.01,30.0
02a58329o0065o,58329.26465885,>19.57,0.00,3.0,o,8178.57,6690.14,-477.1,928.9,139.0,-38.2,8.2,3.99,175.3,177.0,3.19,2.92,1.0,3.0,197.44875,-23.3838889,21.773,-0.385,-119.92663351909705,25.74341347792135,18.67,30.0
02a58333o0019c,58333.24496595,18.41,0.51,1.68,c,9853.27,6810.17,11018.1,3477.3,549.0,65.7,39.1,1.53,214.0,204.6,3.38,3.17,1.0,3.0,197.44875,-23.3838889,22.216,-0.38,157.0435403528392,93.46122416736699,17.68,30.0
02a58333o0025c,58333.24779035,>18.82,0.00,3.0,c,9834.97,6769.98,2613.8,1803.8,309.0,9.4,20.6,2.01,197.9,195.5,3.39,3.24,1.0,3.0,197.44875,-23.3838889,22.204,-0.38,23.28902501102537,51.037650556076876,18.16,30.0
02a58333o0036c,58333.25315485,>19.80,0.00,3.0,c,9887.32,6845.99,-1232.5,723.7,313.0,-71.9,10.6,5.86,181.7,184.3,3.00,2.82,1.0,3.0,197.44875,-23.3838889,22.186,-0.392,-141.05159409590135,20.794810812469457,18.93,30.0
02a58333o0051c,58333.26045935,>20.12,0.00,3.0,c,9904.43,6708.00,2473.5,606.0,234.0,-1.4,7.4,8.12,185.2,181.5,3.09,2.88,1.0,3.0,197.44875,-23.3838889,22.165,-0.386,-2.929258832717302,15.483225258648597,19.13,30.0
02a58473o1047o,58473.67021895,18.08,0.21,4.76,o,9050.68,198.87,-110.5,2216.9,447.0,153.2,32.2,2.14,128.2,145.0,2.46,2.27,1.0,3.0,197.44875,-23.3838889,22.155,-0.434,212.17708320374044,44.595966574154325,18.18,30.0
02a58493o0943c,58493.63225075,19.59,0.20,5.05,c,2888.42,4079.18,1591.9,517.3,244.0,27.8,5.5,8.47,183.1,186.4,2.92,2.77,1.0,3.0,197.44875,-23.3838889,22.165,-0.39,53.06231112369067,10.49793925108988,19.46,30.0
02a58493o0965c,58493.64232545,21.31,0.72,1.06,c,2924.35,4117.59,95.0,480.3,441.0,6.9,6.5,12.82,177.1,185.0,2.57,2.57,1.0,3.0,197.44875,-23.3838889,22.168,-0.404,10.864108210249404,10.234304835742188,19.57,30.0
02a58493o0969c,58493.64415495,>20.61,0.00,3.0,c,2851.68,4042.75,743.7,453.1,224.0,-19.3,6.4,6.54,181.0,182.8,2.56,2.56,1.0,3.0,197.44875,-23.3838889,22.169,-0.404,-30.124232088523858,9.989382661479416,19.58,30.0
02a58493o0986c,58493.65194135,>20.64,0.00,3.0,c,2831.66,4157.57,197.9,479.3,321.0,2.0,6.0,6.92,178.4,182.8,2.69,2.54,1.0,3.0,197.44875,-23.3838889,22.171,-0.404,3.248588761751992,9.745766285255977,19.58,30.0
02a58497o0938o,58497.62915515,18.72,0.11,9.34,o,2884.53,6016.56,728.4,504.9,581.0,100.9,10.8,21.52,172.0,184.1,2.18,1.99,1.0,3.0,197.44875,-23.3838889,22.080,-0.449,117.94498555464166,12.624438493460161,19.56,30.0
02a58497o0958o,58497.63831375,18.15,0.07,16.19,o,2919.41,6055.46,830.4,515.5,707.0,174.8,10.8,22.05,162.6,182.5,2.16,1.97,1.0,3.0,197.44875,-23.3838889,22.083,-0.449,199.8665660807385,12.348735204073087,19.58,30.0
02a58497o0991o,58497.65341895,>20.64,0.00,3.0,o,2843.37,5977.16,-2807.6,443.6,442.0,-162.0,9.1,32.21,167.8,182.5,2.14,1.95,1.0,3.0,197.44875,-23.3838889,22.085,-0.447,-180.98481764271085,10.166431114497954,19.58,30.0
02a58497o1010o,58497.66212215,>20.59,0.00,3.0,o,2824.32,6096.05,-825.7,602.4,298.0,-89.5,9.5,25.34,177.6,183.7,2.15,1.94,1.0,3.0,197.44875,-23.3838889,22.086,-0.433,-98.56936764976766,10.462670309193216,19.58,30.0
02a58501o0611o,58501.64708865,16.79,0.05,23.60,o,8033.09,8042.43,2358.4,399.0,432.0,193.5,8.2,8.13,183.6,183.5,2.32,2.13,1.0,3.0,197.44875,-23.3838889,20.979,-0.434,700.5309104043006,29.686581216099555,18.36,30.0
02a58569o0486o,58569.46857945,>20.19,0.00,3.0,o,3999.85,8417.27,-1026.6,692.5,506.0,-23.9,10.9,16.03,178.1,187.1,2.74,2.08,1.0,3.0,197.44875,-23.3838889,22.174,-0.425,-32.922328500505486,15.014785801485768,19.28,30.0
02a58569o0504o,58569.47694965,>20.29,0.00,3.0,o,3981.73,8380.08,-3884.4,718.4,267.0,-271.7,9.8,17.28,184.7,187.9,2.70,2.14,1.0,3.0,197.44875,-23.3838889,22.175,-0.415,-375.6175894154133,13.548223688888667,19.24,30.0
02a58569o0521o,58569.48476965,>20.11,0.00,3.0,o,4034.62,8461.20,-3191.2,768.6,49.0,1.5,13.3,15.24,168.8,180.4,2.46,2.04,1.0,3.0,197.44875,-23.3838889,22.175,-0.424,1.8160812678274039,16.102587241402986,19.3,30.0
02a58569o0537o,58569.49210665,19.17,0.20,4.93,o,4069.89,8346.59,-2739.8,691.6,116.0,48.8,9.9,14.23,166.0,183.8,2.84,2.37,1.0,3.0,197.44875,-23.3838889,22.174,-0.402,77.72580941128662,15.768145761715937,19.16,30.0
02a58573o0486c,58573.44445325,>20.54,0.00,3.0,c,653.81,599.94,196.4,435.5,227.0,-85.3,6.9,11.64,188.3,185.1,2.61,2.36,1.0,3.0,197.44875,-23.3838889,22.115,-0.4,-131.0328800537424,10.599377167301553,19.5,30.0
02a58573o0490c,58573.44629225,19.28,0.20,4.93,c,1520.61,10357.80,2030.0,587.5,468.0,39.9,8.1,15.05,190.8,187.2,2.60,2.33,1.0,3.0,197.44875,-23.3838889,21.946,-0.4,70.43376596774925,14.298584068640826,19.33,30.0
02a58573o0502c,58573.45178645,18.37,0.14,7.31,c,634.74,563.56,494.3,420.6,327.0,57.0,7.8,3.56,173.1,174.3,2.67,2.39,1.0,3.0,197.44875,-23.3838889,21.477,-0.394,162.35391410514802,22.21685140386236,18.78,30.0
02a58573o0506c,58573.45365095,18.39,0.11,9.61,c,1503.39,10319.60,1611.9,482.9,333.0,67.3,7.0,11.17,188.6,187.4,2.58,2.32,1.0,3.0,197.44875,-23.3838889,21.609,-0.401,160.2512775077523,16.6680377794096,18.92,30.0
02a58573o0508c,58573.45456595,>19.86,0.00,3.0,c,10148.10,601.47,-7718.5,588.5,42.0,-65.6,10.0,4.54,160.5,180.7,2.60,2.36,1.0,3.0,197.44875,-23.3838889,21.830,-0.4,-130.51725630342054,19.895923216984837,19.16,30.0
02a58573o0519c,58573.45978275,>20.09,0.00,3.0,c,9883.37,9916.21,-640.4,493.5,371.0,5.8,7.2,6.56,181.0,181.9,2.62,2.36,1.0,3.0,197.44875,-23.3838889,21.711,-0.389,12.84458370073745,15.945000456087872,19.07,30.0
02a58573o0523c,58573.46197695,18.68,0.16,6.25,c,9015.69,156.42,-69.0,765.2,334.0,61.9,9.9,5.45,194.3,190.8,2.58,2.30,1.0,3.0,197.44875,-23.3838889,21.802,-0.399,122.10035771235418,19.52816706546537,19.17,30.0
02a58573o0525c,58573.46289695,>20.46,0.00,3.0,c,445.47,9987.27,2461.1,596.0,94.0,-130.8,7.2,7.30,196.5,185.3,2.52,2.29,1.0,3.0,197.44875,-23.3838889,22.008,-0.398,-207.35881980750256,11.414246961880876,19.4,30.0
02a58573o0536c,58573.46878065,>20.64,0.00,3.0,c,710.25,520.27,-2158.5,436.0,293.0,-123.2,6.5,9.21,179.5,181.5,2.65,2.38,1.0,3.0,197.44875,-23.3838889,22.175,-0.392,-182.01713916261693,9.603176985040662,19.52,30.0
02a58573o0539c,58573.47015355,18.13,0.07,14.99,c,1573.99,10277.60,3286.3,499.6,520.0,137.9,9.2,20.43,180.2,183.0,2.64,2.36,1.0,3.0,197.44875,-23.3838889,22.171,-0.398,203.12292475726164,13.551348134639644,19.51,30.0
02a58573o0541c,58573.47106905,>20.24,0.00,3.0,c,10182.60,637.57,-4538.2,658.5,271.0,-24.2,9.9,5.97,166.1,181.0,2.61,2.34,1.0,3.0,197.44875,-23.3838889,22.191,-0.398,-34.30445120799866,14.033639130544907,19.56,30.0
02a58573o0558c,58573.48043955,>19.93,0.00,3.0,c,10205.20,520.74,-2836.5,799.3,256.0,-1.6,9.9,4.93,175.2,185.5,2.66,2.41,1.0,3.0,197.44875,-23.3838889,21.933,-0.394,-3.0081355844917415,18.612838929042653,19.24,30.0
02a58577o0515c,58577.45912945,>20.67,0.00,3.0,c,5849.41,4547.20,91.4,390.0,156.0,-62.8,6.0,6.52,182.5,181.9,2.72,2.46,1.0,3.0,197.44875,-23.3838889,22.181,-0.395,-98.16177438537827,9.378513476310024,19.54,30.0
02a58577o0547c,58577.47376465,>20.74,0.00,3.0,c,5829.19,4512.49,410.7,430.0,157.0,-48.3,5.4,7.78,181.3,183.3,2.78,2.50,1.0,3.0,197.44875,-23.3838889,22.178,-0.389,-78.2007072084932,8.742936209645205,19.54,30.0
02a58577o0565c,58577.48199275,>20.61,0.00,3.0,c,5883.27,4588.52,116.2,392.0,131.0,-56.6,6.5,6.45,182.9,181.0,2.69,2.42,1.0,3.0,197.44875,-23.3838889,22.178,-0.393,-86.15149583787822,9.89372302025103,19.59,30.0
02a58577o0575c,58577.48656605,18.73,0.09,11.52,c,5899.65,4473.50,179.4,417.6,319.0,74.9,6.5,6.30,175.5,181.9,2.74,2.45,1.0,3.0,197.44875,-23.3838889,22.174,-0.387,117.34841016695377,10.18377391302002,19.54,30.0
02a58581o0530c,58581.47092305,>20.66,0.00,3.0,c,4389.74,2611.49,-131.0,400.5,158.0,-57.2,6.0,10.28,178.6,182.9,2.86,2.36,1.0,3.0,197.44875,-23.3838889,22.178,-0.382,-89.36198560981364,9.373634854176256,19.52,30.0
02a58581o0551c,58581.48063075,>20.51,0.00,3.0,c,4371.44,2573.48,150.3,421.9,225.0,0.3,7.1,5.40,182.1,182.2,2.72,2.40,1.0,3.0,197.44875,-23.3838889,22.172,-0.388,0.45833196380487723,10.847189810048762,19.55,30.0
02a58581o0571c,58581.48983405,19.77,0.22,4.35,c,4425.53,2651.58,565.6,470.9,243.0,29.6,6.8,6.99,185.0,183.1,2.68,2.40,1.0,3.0,197.44875,-23.3838889,22.168,-0.39,44.80396941359107,10.292803784203354,19.55,30.0
02a58581o0591c,58581.49903315,>20.52,0.00,3.0,c,4444.29,2535.47,250.0,424.5,198.0,-25.3,6.7,6.95,181.7,182.5,2.76,2.45,1.0,3.0,197.44875,-23.3838889,22.165,-0.384,-40.148972285011105,10.63233653397527,19.54,30.0
02a58589o0378o,58589.41495305,>19.61,0.00,3.0,o,2467.17,641.32,-13687.5,1383.7,-28.0,-216.9,20.1,5.84,116.0,152.7,2.43,2.02,1.0,3.0,197.44875,-23.3838889,22.092,-0.415,-274.9767282737279,25.481937474882116,18.68,30.0
02a58589o0382o,58589.41679625,>19.53,0.00,3.0,o,3311.29,10370.20,6775.8,1152.4,88.0,-82.7,21.8,5.81,189.1,180.9,2.40,2.00,1.0,3.0,197.44875,-23.3838889,22.084,-0.419,-103.66341033082509,27.326025939685454,18.66,30.0
02a58589o0395o,58589.42283525,>19.66,0.00,3.0,o,2448.96,602.13,-10010.9,1334.1,89.0,-256.3,19.4,5.54,117.9,146.4,2.41,2.02,1.0,3.0,197.44875,-23.3838889,22.093,-0.421,-323.7395535609133,24.504671631220123,18.66,30.0
02a58589o0399o,58589.42469025,>19.50,0.00,3.0,o,3293.70,10331.00,-132.5,1314.2,252.0,-44.3,21.8,5.35,191.3,182.9,2.44,2.03,1.0,3.0,197.44875,-23.3838889,22.083,-0.416,-57.1963527253548,28.14628644272539,18.62,30.0
02a58589o0412o,58589.43066205,>19.66,0.00,3.0,o,2503.25,682.12,-8279.5,1293.4,-10.0,-375.0,20.7,6.59,144.2,162.7,2.33,1.95,1.0,3.0,197.44875,-23.3838889,22.090,-0.424,-444.5294573718673,24.538026046927076,18.71,30.0
02a58589o0416o,58589.43251785,18.89,0.27,3.49,o,3346.95,10410.00,1592.6,1437.5,545.0,81.6,23.4,6.39,187.5,176.7,2.41,1.96,1.0,3.0,197.44875,-23.3838889,22.082,-0.419,100.84213177451059,28.917964258867006,18.65,30.0
02a58589o0429o,58589.43848945,>19.59,0.00,3.0,o,2520.71,567.14,-13647.8,1357.7,260.0,-132.6,21.5,4.81,115.1,161.3,2.34,1.98,1.0,3.0,197.44875,-23.3838889,22.089,-0.427,-160.88046654455744,26.085445178793243,18.72,30.0
02a58589o0432o,58589.43987645,17.87,0.12,8.86,o,3384.55,10292.30,562.7,1701.7,591.0,207.3,23.4,5.18,186.0,193.3,2.36,2.01,1.0,3.0,197.44875,-23.3838889,22.081,-0.427,259.4096380697298,29.282129912357338,18.66,30.0
02a58597o0369o,58597.39364495,18.23,0.09,12.10,o,7677.39,4538.47,2079.0,692.7,525.0,150.1,12.4,10.97,178.8,181.2,2.37,1.94,1.0,3.0,197.44875,-23.3838889,22.055,-0.425,186.12705829962636,15.376252651001778,19.33,30.0
02a58597o0385o,58597.40108665,19.69,0.30,3.11,o,7640.91,4502.26,1141.7,704.7,377.0,40.1,12.9,18.56,172.3,181.8,2.29,1.93,1.0,3.0,197.44875,-23.3838889,22.054,-0.432,48.15217506288577,15.490350581327341,19.29,30.0
02a58597o0397o,58597.40660545,18.31,0.10,10.12,o,7711.54,4578.74,127.3,745.3,391.0,138.6,13.7,5.80,174.0,179.7,2.39,1.93,1.0,3.0,197.44875,-23.3838889,22.055,-0.419,171.47356832414306,16.949407547191626,19.23,30.0
02a58597o0416o,58597.41533905,17.59,0.05,19.42,o,7728.78,4465.68,-1073.8,673.8,401.0,268.0,13.8,6.34,169.9,183.8,2.42,1.92,1.0,3.0,197.44875,-23.3838889,22.055,-0.42,334.2951947674028,17.213707790261786,19.2,30.0
02a58605o0409c,58605.42993365,>20.62,0.00,3.0,c,7658.41,8415.74,466.5,497.9,139.0,-48.6,5.1,8.27,183.8,184.5,2.84,2.56,1.0,3.0,197.44875,-23.3838889,22.040,-0.384,-93.04077513527871,9.763538131479862,19.36,30.0
02a58605o0428c,58605.43878405,>20.30,0.00,3.0,c,7641.31,8378.62,1901.6,405.4,142.0,5.0,5.2,6.22,189.5,185.3,2.77,2.49,1.0,3.0,197.44875,-23.3838889,21.691,-0.388,12.56978547527031,13.072576894281122,19.03,30.0
02a58605o0449c,58605.44855975,18.56,0.09,11.70,c,7713.97,8457.89,5549.4,389.6,126.0,77.2,6.6,10.84,192.2,182.1,2.71,2.43,1.0,3.0,197.44875,-23.3838889,22.024,-0.387,136.22964035502952,11.64657547076677,19.43,30.0
02a58605o0469c,58605.45778045,>20.34,0.00,3.0,c,7731.87,8340.92,741.4,408.6,107.0,-13.9,6.2,7.68,186.9,186.6,2.72,2.43,1.0,3.0,197.44875,-23.3838889,21.871,-0.388,-28.370613230439897,12.654518131563119,19.24,30.0
02a58609o0211c,58609.37716505,>20.63,0.00,3.0,c,3921.85,4545.89,796.7,433.5,258.0,-2.5,6.9,10.64,181.9,183.1,2.68,2.41,1.0,3.0,197.44875,-23.3838889,22.256,-0.396,-3.523470100888095,9.724777478451141,19.71,30.0
02a58609o0227c,58609.38453755,>20.72,0.00,3.0,c,3902.45,4509.00,1129.1,472.3,77.0,-90.5,6.3,11.30,185.2,182.4,2.69,2.43,1.0,3.0,197.44875,-23.3838889,22.255,-0.392,-128.7318107430669,8.96144096885438,19.64,30.0
02a58609o0244c,58609.39235385,>20.62,0.00,3.0,c,3955.27,4587.12,2532.0,415.8,-18.0,-110.9,5.4,6.88,190.1,181.9,3.01,2.76,1.0,3.0,197.44875,-23.3838889,22.252,-0.384,-199.56568589996508,9.717355309826976,19.53,30.0
02a58609o0260c,58609.39968885,20.27,0.33,2.82,c,3973.06,4474.42,1150.7,406.4,249.0,17.2,6.1,5.09,180.2,181.9,2.89,2.61,1.0,3.0,197.44875,-23.3838889,22.250,-0.392,28.362567487734907,10.058817539254822,19.58,30.0
02a58617o0032o,58617.36588695,18.24,0.13,7.96,o,5432.96,8813.78,-719.7,1041.2,97.0,162.3,20.4,8.94,169.9,180.5,2.46,1.95,1.0,3.0,197.44875,-23.3838889,22.184,-0.409,183.72446168806684,23.092908308296753,18.95,30.0
02a58617o0039o,58617.36911585,18.65,0.19,5.33,o,5410.49,8774.39,-1000.2,1067.2,479.0,112.4,21.1,7.08,173.4,181.8,2.43,1.95,1.0,3.0,197.44875,-23.3838889,22.183,-0.414,126.38220884450283,23.7247740802403,18.95,30.0
02a58617o0051o,58617.37473365,18.94,0.23,4.33,o,5468.39,8852.60,2153.5,1050.1,226.0,90.5,20.9,6.97,179.7,181.2,2.31,1.91,1.0,3.0,197.44875,-23.3838889,22.182,-0.43,96.24377998396193,22.226464106793415,18.99,30.0
02a58617o0077o,58617.38664935,19.35,0.34,2.74,o,5485.60,8742.60,1052.0,1300.7,400.0,60.9,22.2,11.33,169.4,180.7,2.33,1.94,1.0,3.0,197.44875,-23.3838889,22.179,-0.423,66.1079498359236,24.098464472208608,18.92,30.0
02a58625o0313o,58625.38480455,>20.14,0.00,3.0,o,4232.73,3002.14,186.4,901.7,244.0,-110.4,11.8,15.20,187.7,189.0,2.52,2.18,1.0,3.0,197.44875,-23.3838889,22.172,-0.419,-146.05110699523885,15.610534986809947,19.12,30.0
02a58625o0320o,58625.38807525,>20.12,0.00,3.0,o,4213.31,2963.35,-177.5,844.1,196.0,-188.3,12.1,7.92,195.8,190.2,2.51,2.18,1.0,3.0,197.44875,-23.3838889,22.171,-0.422,-249.03436474289802,16.002739316989196,19.09,30.0
02a58625o0332o,58625.39380395,>20.40,0.00,3.0,o,4272.14,3040.20,-1573.2,906.7,132.0,-502.5,10.2,17.30,193.5,186.9,2.41,2.07,1.0,3.0,197.44875,-23.3838889,22.168,-0.424,-608.6984549686393,12.35567013070671,19.1,30.0
02a58625o0360o,58625.40690205,>20.09,0.00,3.0,o,4292.09,2925.08,-129.3,927.6,29.0,-198.9,12.8,7.91,192.9,187.2,2.47,2.13,1.0,3.0,197.44875,-23.3838889,22.163,-0.419,-254.0914696074911,16.35178889379531,19.02,30.0
02a58629o0234o,58629.34453745,>19.91,0.00,3.0,o,7951.00,6960.73,-1709.9,601.7,142.0,-89.9,8.9,12.67,183.6,185.2,2.22,1.92,1.0,3.0,197.44875,-23.3838889,21.354,-0.435,-198.9264993753462,19.693502162854074,18.81,30.0
02a58629o0241o,58629.34780195,>19.62,0.00,3.0,o,7926.80,6922.94,406.9,697.1,293.0,2.6,10.6,6.88,189.6,191.1,2.21,1.84,1.0,3.0,197.44875,-23.3838889,21.206,-0.438,6.307571612517576,25.715484266417807,18.66,30.0
02a58629o0255o,58629.35456245,15.68,0.02,46.93,o,7988.31,7001.30,53236.7,599.8,825.0,647.6,13.8,126.52,313.4,151.7,2.26,1.90,1.0,3.0,197.44875,-23.3838889,21.040,-0.439,1934.8514419157711,41.23062059672273,18.46,30.0
02a58629o0267o,58629.36083015,>20.02,0.00,3.0,o,8006.13,6884.03,-1016.4,554.6,-3.0,-241.8,7.7,7.41,187.4,182.9,2.32,2.00,1.0,3.0,197.44875,-23.3838889,21.405,-0.428,-552.1448456994998,17.582776310529976,18.79,30.0
02a58633o0223c,58633.33195875,19.28,0.15,6.62,c,7942.43,6960.68,75.0,468.1,271.0,48.3,7.3,6.32,179.7,181.2,2.68,2.40,1.0,3.0,197.44875,-23.3838889,22.215,-0.395,70.33506801639896,10.630351894818064,19.59,30.0
02a58633o0230c,58633.33516105,18.71,0.10,10.83,c,7922.55,6922.45,268.5,416.2,269.0,83.4,7.7,5.19,177.7,182.1,2.66,2.37,1.0,3.0,197.44875,-23.3838889,22.215,-0.395,119.03502803271792,10.990044554579473,19.61,30.0
02a58633o0244c,58633.34162405,>20.70,0.00,3.0,c,7981.08,6999.32,-916.9,428.8,-6.0,-80.5,6.4,11.23,181.2,182.0,2.65,2.37,1.0,3.0,197.44875,-23.3838889,22.213,-0.394,-114.56945458052928,9.108627444911647,19.61,30.0
02a58633o0266c,58633.35168715,21.09,0.63,1.28,c,7998.62,6886.11,-607.1,477.5,86.0,9.2,7.2,10.17,175.7,181.2,2.66,2.38,1.0,3.0,197.44875,-23.3838889,22.207,-0.394,13.271657528595885,10.38651458759678,19.58,30.0
02a58637o0206c,58637.32923035,>20.72,0.00,3.0,c,7819.86,5025.97,2420.2,388.6,174.0,-3.0,6.0,14.14,185.2,182.5,2.72,2.44,1.0,3.0,197.44875,-23.3838889,22.219,-0.394,-4.487027491081486,8.974054982162972,19.66,30.0
02a58637o0226c,58637.33905175,19.04,0.11,9.44,c,7799.54,4983.42,1393.8,350.6,270.0,60.4,6.4,7.00,178.8,183.0,2.68,2.40,1.0,3.0,197.44875,-23.3838889,22.214,-0.396,88.11740919258571,9.336944020406433,19.65,30.0
02a58637o0232c,58637.34193405,21.04,0.58,1.42,c,7854.91,5060.14,1204.7,346.9,218.0,9.4,6.6,8.46,185.3,182.1,2.74,2.41,1.0,3.0,197.44875,-23.3838889,22.214,-0.389,13.98859846840402,9.821781903347501,19.64,30.0
02a58637o0263c,58637.35662725,>21.35,0.00,3.0,c,7881.41,4949.00,1201.9,441.5,158.0,-256.9,3.5,15.37,192.3,182.2,2.65,2.38,1.0,3.0,197.44875,-23.3838889,22.205,-0.397,-370.9075558503881,5.053236455727358,19.67,30.0
02a58641o0258c,58641.35460315,19.10,0.13,7.71,c,7818.99,5024.35,639.3,440.5,194.0,58.6,7.6,5.83,179.0,182.7,2.61,2.34,1.0,3.0,197.44875,-23.3838889,22.188,-0.393,82.9149276367902,10.753471843679275,19.56,30.0
02a58641o0264c,58641.35734615,20.61,0.45,1.97,c,7799.44,4985.58,579.5,498.5,249.0,14.8,7.5,10.08,180.7,182.1,2.61,2.31,1.0,3.0,197.44875,-23.3838889,22.186,-0.393,20.71061273396656,10.49524293951008,19.58,30.0
02a58641o0299c,58641.37404195,18.86,0.11,9.30,c,7858.58,5064.44,1195.0,513.5,232.0,71.6,7.7,5.09,181.9,182.4,2.62,2.33,1.0,3.0,197.44875,-23.3838889,22.162,-0.393,103.71676919853175,11.153898363529255,19.53,30.0
02a58641o0314c,58641.38097585,>20.52,0.00,3.0,c,7877.87,4949.13,-854.4,455.2,289.0,4.4,7.3,10.18,179.5,182.7,2.60,2.33,1.0,3.0,197.44875,-23.3838889,22.136,-0.393,6.478294557166841,10.748079606208622,19.49,30.0
02a58645o0182o,58645.31697265,>19.95,0.00,3.0,o,9763.20,4902.51,-1128.6,1057.8,249.0,4.7,16.5,7.89,172.4,184.6,2.35,1.98,1.0,3.0,197.44875,-23.3838889,22.164,-0.429,5.354385744704901,18.797311656942735,19.03,30.0
02a58645o0188o,58645.31974285,20.14,0.48,1.81,o,9742.37,4868.45,-4581.2,1039.8,370.0,27.9,15.4,6.88,165.3,185.4,2.39,1.96,1.0,3.0,197.44875,-23.3838889,22.164,-0.429,31.999037905155138,17.66255138850857,19.02,30.0
02a58645o0199o,58645.32484465,>20.11,0.00,3.0,o,9802.28,4942.82,255.4,1150.5,68.0,-259.8,14.4,7.17,206.7,188.0,2.34,1.97,1.0,3.0,197.44875,-23.3838889,22.163,-0.432,-294.30658242745255,16.312605030620926,19.0,30.0
02a58645o0222o,58645.33544525,>20.01,0.00,3.0,o,9821.09,4832.12,594.6,1083.7,60.0,-165.0,16.2,12.32,192.1,188.5,2.31,1.94,1.0,3.0,197.44875,-23.3838889,22.159,-0.432,-182.379658981137,17.906366518147994,19.01,30.0
02a58649o0232o,58649.34062155,>19.44,0.00,3.0,o,9767.40,4905.29,418.8,1630.0,329.0,-24.6,26.6,3.01,218.1,219.7,2.36,1.94,1.0,3.0,197.44875,-23.3838889,22.152,-0.43,-27.907927448457542,30.176864639389052,18.47,30.0
