expname,mjd,mag,magerr,snr,filter,x,y,flux,dflux,peakval,peakfit,dpeak,chi/N,skyfit,skyval,major,minor,snrdet,snrlimit,ra,dec,zp,apfit,uJy,duJy,mag5sig,texp
02a58321o0042o,58321.26005305,>19.68,0.00,3.0,o,8804.64,9663.96,-1238.0,1422.9,137.0,-22.3,22.4,9.55,178.1,185.0,2.23,2.02,1.0,3.0,197.44875,-23.3852777889,22.190,-0.432,-24.079077294370375,24.18705521945724,18.8,30.0
02a58321o0058o,58321.26746665,>19.61,0.00,3.0,o,8859.53,9741.20,-1977.9,1376.0,189.0,-60.8,22.2,4.29,169.9,185.2,2.30,2.10,1.0,3.0,197.44875,-23.3852777889,22.183,-0.431,-70.78307984336443,25.845137705965303,18.76,30.0
02a58321o0062o,58321.26932215,,,,o,,,,,,,,,,,,,1.0,3.0,197.44875,-23.3852777889,22.196,,,,18.79,30.0
02a58321o0075o,58321.27538725,>19.77,0.00,3.0,o,8876.48,9622.65,-4682.0,1222.5,-25.0,-305.8,20.3,4.56,171.9,187.2,2.24,2.03,1.0,3.0,197.44875,-23.3852777889,22.183,-0.454,-342.3420780929404,22.725782162481007,18.76,30.0
02a58325o0026o,58325.24853435,>18.65,0.00,3.0,o,10132.50,9256.10,-2638.4,3065.3,258.0,-33.8,49.8,1.79,188.9,211.1,2.45,2.15,1.0,3.0,197.44875,-23.3852777889,22.197,-0.4225,-42.03392934012107,61.93164737094762,18.06,30.0
02a58325o0036o,58325.25338305,18.42,0.29,3.23,o,10113.50,9218.41,-5382.1,2666.8,593.0,132.6,41.0,4.36,163.6,186.8,2.37,2.07,1.0,3.0,197.44875,-23.3852777889,22.185,-0.429,156.22155659687394,48.303799551069616,18.45,30.0
02a58325o0050o,58325.26012865,>19.52,0.00,3.0,o,10168.30,9297.43,-4760.5,1506.0,279.0,-89.1,23.1,3.73,179.2,197.9,2.36,2.12,1.0,3.0,197.44875,-23.3852777889,22.179,-0.429,-107.6475904647814,27.908634564943327,18.55,30.0
02a58325o0067o,58325.26841435,17.96,0.25,3.84,o,10185.60,9180.37,34449.2,2719.2,611.0,131.7,34.3,2.82,195.4,159.0,2.39,2.20,1.0,3.0,197.44875,-23.3852777889,21.904,-0.536,237.7306085108802,61.91465354535452,18.25,30.0
02a58329o0024o,58329.24551075,>19.35,0.00,3.0,o,8124.04,6764.83,-3696.0,1495.0,137.0,-45.0,18.8,4.85,150.5,164.0,2.80,2.55,1.0,3.0,197.44875,-23.3852777889,22.167,-0.397,-76.17096731227122,31.82253745490442,18.49,30.0
02a58329o0034o,58329.25017825,>19.79,0.00,3.0,o,8106.23,6726.47,-2938.2,861.8,192.0,-147.0,9.5,8.40,176.9,185.0,3.08,2.84,1.0,3.0,197.44875,-23.3852777889,22.091,-0.389,-324.5376869870462,20.97352398895877,18.73,30.0
02a58329o0048o,58329.25671585,>19.90,0.00,3.0,o,8159.86,6804.25,531.6,707.0,195.0,-74.1,8.9,5.91,174.7,173.8,3.04,2.75,1.0,3.0,197.44875,-23.3852777889,22.081,-0.388,-157.6533598474681,18.93542378734772,19.01,30.0
02a58329o0065o,58329.26465885,>19.55,0.00,3.0,o,8178.53,6687.45,-72.5,735.2,208.0,-58.3,8.3,3.41,176.0,176.9,3.19,2.92,1.0,3.0,197.44875,-23.3852777889,21.773,-0.385,-183.02939094668477,26.057357544725274,18.67,30.0
02a58333o0019c,58333.24496595,>18.17,0.00,3.0,c,9853.22,6807.47,10520.3,3431.6,419.0,3.3,38.9,1.41,213.8,205.3,3.38,3.17,1.0,3.0,197.44875,-23.3852777889,22.216,-0.38,7.888031707220232,92.98316163965669,17.68,30.0
02a58333o0025c,58333.24779035,>18.80,0.00,3.0,c,9834.92,6767.28,2520.5,1929.9,481.0,2.3,20.9,1.96,200.8,195.3,3.39,3.24,1.0,3.0,197.44875,-23.3852777889,22.204,-0.38,5.6983784601445056,51.7809173117479,18.16,30.0
02a58333o0036c,58333.25315485,>19.85,0.00,3.0,c,9887.27,6843.29,-1103.2,877.4,127.0,-36.6,10.2,6.16,181.1,183.8,3.00,2.82,1.0,3.0,197.44875,-23.3852777889,22.186,-0.392,-71.80095054116815,20.01010097048948,18.93,30.0
02a58333o0051c,58333.26045935,>20.05,0.00,3.0,c,9904.38,6705.30,2717.7,516.3,243.0,7.2,7.9,6.93,184.0,181.4,3.09,2.88,1.0,3.0,197.44875,-23.3852777889,22.165,-0.386,15.064759711117555,16.529389127476207,19.13,30.0
02a58473o1047o,58473.67021895,>19.01,0.00,3.0,o,9050.61,201.61,-432.2,2348.2,100.0,-14.9,32.4,2.49,138.2,145.6,2.46,2.27,1.0,3.0,197.44875,-23.3852777889,22.155,-0.434,-20.6360217998416,44.87296015536025,18.18,30.0
02a58493o0943c,58493.63225075,19.33,0.15,6.52,c,2888.45,4081.87,1591.9,517.3,202.0,35.2,5.4,7.63,182.6,186.4,2.92,2.77,1.0,3.0,197.44875,-23.3852777889,22.165,-0.39,67.18681120697524,10.307067628342793,19.46,30.0
02a58493o0965c,58493.64232545,20.21,0.32,2.97,c,2924.38,4120.28,392.9,525.6,294.0,19.0,6.4,12.25,177.4,184.8,2.57,2.57,1.0,3.0,197.44875,-23.3852777889,22.168,-0.404,29.915660289092553,10.076853992115389,19.57,30.0
02a58493o0969c,58493.64415495,>20.74,0.00,3.0,c,2851.70,4045.44,-79.0,418.7,217.0,-4.7,5.7,7.35,181.0,182.8,2.56,2.56,1.0,3.0,197.44875,-23.3852777889,22.169,-0.404,-7.335952892023945,8.896793932880106,19.58,30.0
02a58493o0986c,58493.65194135,>20.68,0.00,3.0,c,2831.69,4160.26,-221.0,471.0,180.0,-13.9,5.8,6.87,179.6,183.2,2.69,2.54,1.0,3.0,197.44875,-23.3852777889,22.171,-0.404,-22.577691894176343,9.420907409080776,19.58,30.0
02a58497o0938o,58497.62915515,>20.55,0.00,3.0,o,2884.55,6019.25,1565.2,524.2,182.0,-83.7,9.4,25.76,184.2,183.5,2.18,1.99,1.0,3.0,197.44875,-23.3852777889,22.080,-0.449,-97.83939832431622,10.987937207270878,19.56,30.0
02a58497o0958o,58497.63831375,>20.77,0.00,3.0,o,2919.43,6058.15,577.6,462.5,121.0,-83.3,7.9,37.53,172.6,183.0,2.16,1.97,1.0,3.0,197.44875,-23.3852777889,22.083,-0.449,-95.24533726845259,9.032871121497907,19.58,30.0
02a58497o0991o,58497.65341895,19.63,0.21,4.74,o,2843.39,5979.85,-2807.6,443.6,196.0,45.5,9.6,19.55,153.9,182.5,2.14,1.95,1.0,3.0,197.44875,-23.3852777889,22.085,-0.447,50.832155572489775,10.725026230679163,19.58,30.0
02a58497o1010o,58497.66212215,19.70,0.23,4.29,o,2824.34,6098.74,-825.7,602.4,213.0,43.3,10.1,14.30,165.9,183.7,2.15,1.94,1.0,3.0,197.44875,-23.3852777889,22.086,-0.433,47.68774993558592,11.123470539247524,19.58,30.0
02a58501o0611o,58501.64708865,17.96,0.11,8.97,o,8033.07,8045.13,2528.7,411.8,246.0,65.5,7.3,17.19,189.6,183.4,2.32,2.13,1.0,3.0,197.44875,-23.3852777889,20.979,-0.434,237.13061825055138,26.428297911893512,18.36,30.0
02a58569o0486o,58569.46857945,>20.21,0.00,3.0,o,3999.87,8414.57,-590.0,902.6,183.0,-88.4,10.7,16.25,180.3,186.8,2.74,2.08,1.0,3.0,197.44875,-23.3852777889,22.174,-0.425,-121.77129035333412,14.73928514457777,19.28,30.0
02a58569o0504o,58569.47694965,18.74,0.14,7.18,o,3981.75,8377.38,-3884.4,718.4,512.0,84.0,11.7,18.62,167.8,187.9,2.70,2.14,1.0,3.0,197.44875,-23.3852777889,22.175,-0.415,116.12763161904569,16.17492011836708,19.24,30.0
02a58569o0521o,58569.48476965,18.65,0.14,7.55,o,4034.64,8458.50,-3147.9,769.9,369.0,104.2,13.8,14.51,164.3,180.4,2.46,2.04,1.0,3.0,197.44875,-23.3852777889,22.175,-0.424,126.15711207174365,16.707947664012117,19.3,30.0
02a58569o0537o,58569.49210665,>20.23,0.00,3.0,o,4069.91,8343.89,-1793.1,653.4,181.0,-64.5,8.9,17.26,171.3,183.6,2.84,2.37,1.0,3.0,197.44875,-23.3852777889,22.174,-0.402,-102.73185875057351,14.175403765583011,19.16,30.0
02a58573o0486c,58573.44445325,18.87,0.12,8.47,c,653.83,597.21,196.4,435.5,322.0,66.9,7.9,10.56,180.2,185.1,2.61,2.36,1.0,3.0,197.44875,-23.3852777889,22.115,-0.4,102.76787427427158,12.135518785751053,19.5,30.0
02a58573o0490c,58573.44629225,18.22,0.08,12.96,c,1520.68,10355.00,2030.0,587.5,260.0,106.3,8.2,13.91,189.1,187.2,2.60,2.33,1.0,3.0,197.44875,-23.3852777889,21.946,-0.4,187.64685018475552,14.475109797883304,19.33,30.0
02a58573o0502c,58573.45178645,>19.84,0.00,3.0,c,634.76,560.82,914.4,555.7,156.0,-12.6,7.1,4.56,176.8,174.2,2.67,2.39,1.0,3.0,197.44875,-23.3852777889,21.477,-0.394,-35.888759960085345,20.22303140607984,18.78,30.0
02a58573o0506c,58573.45365095,19.19,0.20,5.05,c,1503.46,10316.90,1611.9,482.9,207.0,32.3,6.4,12.27,189.6,187.4,2.58,2.32,1.0,3.0,197.44875,-23.3852777889,21.609,-0.401,76.9110886107043,15.23934882688878,18.92,30.0
02a58573o0508c,58573.45456595,>19.90,0.00,3.0,c,10148.10,598.73,-7579.2,615.7,195.0,-27.8,9.6,4.93,157.2,180.9,2.60,2.36,1.0,3.0,197.44875,-23.3852777889,21.830,-0.4,-55.31066654321784,19.100086288305445,19.16,30.0
02a58573o0519c,58573.45978275,19.13,0.20,5.01,c,9883.34,9918.94,-640.4,493.5,202.0,36.6,7.3,5.89,179.4,181.9,2.62,2.36,1.0,3.0,197.44875,-23.3852777889,21.711,-0.389,81.05375231844668,16.16645879575576,19.07,30.0
02a58573o0523c,58573.46197695,19.97,0.45,1.95,c,9015.63,159.16,448.9,760.3,209.0,18.9,9.7,5.25,198.0,190.6,2.58,2.30,1.0,3.0,197.44875,-23.3852777889,21.802,-0.399,37.28104621588843,19.13365863990041,19.17,30.0
02a58573o0525c,58573.46289695,19.63,0.24,3.99,c,445.49,9990.01,2528.8,512.8,196.0,32.3,8.1,8.22,184.8,185.5,2.52,2.29,1.0,3.0,197.44875,-23.3852777889,22.008,-0.398,51.20558012066002,12.84102783211598,19.4,30.0
02a58573o0536c,58573.46878065,>20.59,0.00,3.0,c,710.27,517.54,-1957.5,425.7,118.0,-66.7,6.8,9.23,176.4,181.3,2.65,2.38,1.0,3.0,197.44875,-23.3852777889,22.175,-0.392,-98.54336998495573,10.046400538196385,19.52,30.0
02a58573o0539c,58573.47015355,18.32,0.08,13.43,c,1574.06,10274.90,2886.4,518.1,215.0,115.5,8.6,23.01,183.2,183.4,2.64,2.36,1.0,3.0,197.44875,-23.3852777889,22.171,-0.398,170.12833799466077,12.667564560641408,19.51,30.0
02a58573o0541c,58573.47106905,>20.27,0.00,3.0,c,10182.60,634.83,-4178.8,587.4,157.0,-44.2,9.6,5.68,165.8,181.0,2.61,2.34,1.0,3.0,197.44875,-23.3852777889,22.191,-0.398,-62.655237330311614,13.608377338710211,19.56,30.0
02a58573o0558c,58573.48043955,>19.97,0.00,3.0,c,10205.20,518.00,-2836.5,799.3,225.0,-28.9,9.5,4.72,176.9,185.5,2.66,2.41,1.0,3.0,197.44875,-23.3852777889,21.933,-0.394,-54.334448994882074,17.860805032919718,19.24,30.0
02a58577o0515c,58577.45912945,>20.58,0.00,3.0,c,5849.40,4544.51,-15.9,429.7,156.0,-47.8,6.5,5.49,180.5,182.0,2.72,2.46,1.0,3.0,197.44875,-23.3852777889,22.181,-0.395,-74.7154906946032,10.160056266002526,19.54,30.0
02a58577o0547c,58577.47376465,>20.68,0.00,3.0,c,5829.19,4509.81,292.0,398.7,160.0,-43.7,5.7,6.66,181.6,183.4,2.78,2.50,1.0,3.0,197.44875,-23.3852777889,22.178,-0.389,-70.75302080768434,9.228654887958825,19.54,30.0
02a58577o0565c,58577.48199275,>20.63,0.00,3.0,c,5883.27,4585.84,316.3,377.6,197.0,-11.4,6.4,7.93,179.6,180.9,2.69,2.42,1.0,3.0,197.44875,-23.3852777889,22.178,-0.393,-17.352068066286424,9.741511896862555,19.59,30.0
02a58577o0575c,58577.48656605,>20.72,0.00,3.0,c,5899.65,4470.82,421.2,387.6,149.0,0.2,5.7,8.59,180.5,181.8,2.74,2.45,1.0,3.0,197.44875,-23.3852777889,22.174,-0.387,0.31334688963138524,8.930386354494479,19.54,30.0
02a58581o0530c,58581.47092305,18.72,0.09,11.30,c,4389.75,2608.79,-131.0,400.5,207.0,75.7,6.7,9.58,172.8,182.9,2.86,2.36,1.0,3.0,197.44875,-23.3852777889,22.178,-0.382,118.26402641019044,10.467225587163485,19.52,30.0
02a58581o0551c,58581.48063075,>20.67,0.00,3.0,c,4371.45,2570.79,-160.6,409.7,139.0,-20.8,6.1,6.96,182.3,182.3,2.72,2.40,1.0,3.0,197.44875,-23.3852777889,22.172,-0.388,-31.77768282380483,9.319416597365835,19.55,30.0
02a58581o0571c,58581.48983405,>20.67,0.00,3.0,c,4425.54,2648.89,948.8,448.0,139.0,-43.1,6.2,7.33,185.6,183.0,2.68,2.40,1.0,3.0,197.44875,-23.3852777889,22.168,-0.39,-65.23821222046537,9.384615215008942,19.55,30.0
02a58581o0591c,58581.49903315,>20.57,0.00,3.0,c,4444.30,2532.77,-98.6,522.2,186.0,-0.1,6.4,7.19,181.1,182.9,2.76,2.45,1.0,3.0,197.44875,-23.3852777889,22.165,-0.384,-0.15869159005933242,10.156261763797275,19.54,30.0
02a58589o0378o,58589.41495305,>19.53,0.00,3.0,o,2467.19,638.60,-14369.5,1293.5,113.0,-154.1,21.5,5.28,112.9,151.8,2.43,2.02,1.0,3.0,197.44875,-23.3852777889,22.092,-0.415,-195.3615206407629,27.25679879154057,18.68,30.0
02a58589o0382o,58589.41679625,>19.54,0.00,3.0,o,3311.33,10367.40,5148.1,1219.9,248.0,-51.5,21.7,5.88,187.8,182.0,2.40,2.00,1.0,3.0,197.44875,-23.3852777889,22.084,-0.419,-64.55460256393582,27.20067719684286,18.66,30.0
02a58589o0395o,58589.42283525,>19.60,0.00,3.0,o,2448.98,599.40,-11017.7,1408.8,176.0,-15.9,20.4,6.96,107.6,146.3,2.41,2.02,1.0,3.0,197.44875,-23.3852777889,22.093,-0.421,-20.08372571837113,25.767799034891265,18.66,30.0
02a58589o0399o,58589.42469025,17.86,0.12,8.77,o,3293.73,10328.30,-561.0,1469.1,343.0,201.6,23.0,4.29,177.8,182.8,2.44,2.03,1.0,3.0,197.44875,-23.3852777889,22.083,-0.416,260.2885938923596,29.69562331113229,18.62,30.0
02a58589o0412o,58589.43066205,>19.62,0.00,3.0,o,2503.27,679.39,-9065.4,1363.5,261.0,-93.2,21.4,8.75,129.8,163.1,2.33,1.95,1.0,3.0,197.44875,-23.3852777889,22.090,-0.424,-110.48038780548808,25.36781436735456,18.71,30.0
02a58589o0416o,58589.43251785,18.16,0.15,6.80,o,3346.99,10407.30,1592.6,1437.5,370.0,159.9,23.5,5.77,174.3,176.7,2.41,1.96,1.0,3.0,197.44875,-23.3852777889,22.082,-0.419,197.6060891022579,29.04154530270832,18.65,30.0
02a58589o0429o,58589.43848945,19.50,0.40,2.24,o,2520.73,564.41,-12375.0,1212.1,169.0,47.4,21.2,4.80,108.3,160.9,2.34,1.98,1.0,3.0,197.44875,-23.3852777889,22.089,-0.427,57.509307045339526,25.721462222810086,18.72,30.0
02a58589o0432o,58589.43987645,>19.55,0.00,3.0,o,3384.58,10289.60,666.3,1159.5,215.0,-63.0,21.7,6.60,197.9,193.0,2.36,2.01,1.0,3.0,197.44875,-23.3852777889,22.081,-0.427,-78.83650361019284,27.154795687955314,18.66,30.0
02a58597o0369o,58597.39364495,>20.29,0.00,3.0,o,7677.37,4535.78,2543.9,608.4,202.0,-87.1,11.1,12.95,192.9,181.0,2.37,1.94,1.0,3.0,197.44875,-23.3852777889,22.055,-0.425,-108.00577466953668,13.764226163396751,19.33,30.0
02a58597o0385o,58597.40108665,>20.24,0.00,3.0,o,7640.89,4499.58,1166.9,723.2,268.0,-71.8,12.0,18.13,179.0,182.4,2.29,1.93,1.0,3.0,197.44875,-23.3852777889,22.054,-0.432,-86.21761021234906,14.409628447746364,19.29,30.0
02a58597o0397o,58597.40660545,>20.12,0.00,3.0,o,7711.52,4576.05,127.3,745.3,205.0,-4.6,12.9,7.37,176.5,179.7,2.39,1.93,1.0,3.0,197.44875,-23.3852777889,22.055,-0.419,-5.6910419501519325,15.959661121078248,19.23,30.0
02a58597o0416o,58597.41533905,>20.15,0.00,3.0,o,7728.76,4463.00,-1073.8,673.8,106.0,-25.9,12.4,12.47,182.5,183.8,2.42,1.92,1.0,3.0,197.44875,-23.3852777889,22.055,-0.42,-32.306886359984084,15.467389608641026,19.2,30.0
02a58605o0409c,58605.42993365,>20.48,0.00,3.0,c,7658.38,8413.04,543.6,463.4,182.0,0.8,5.8,7.73,182.0,184.5,2.84,2.56,1.0,3.0,197.44875,-23.3852777889,22.040,-0.384,1.5315353931733118,11.10363160050651,19.36,30.0
02a58605o0428c,58605.43878405,>20.35,0.00,3.0,c,7641.28,8375.92,2209.7,420.5,154.0,-17.1,5.0,6.40,190.3,185.2,2.77,2.49,1.0,3.0,197.44875,-23.3852777889,21.691,-0.388,-42.98866632542446,12.56978547527031,19.03,30.0
02a58605o0449c,58605.44855975,18.94,0.12,8.43,c,7713.93,8455.18,5549.4,389.6,260.0,54.8,6.5,11.69,194.4,182.1,2.71,2.43,1.0,3.0,197.44875,-23.3852777889,22.024,-0.387,96.7018690603059,11.47011220605818,19.43,30.0
02a58605o0469c,58605.45778045,19.96,0.33,2.85,c,7731.84,8338.22,741.4,408.6,189.0,18.5,6.5,7.30,185.3,186.6,2.72,2.43,1.0,3.0,197.44875,-23.3852777889,21.871,-0.388,37.7594492635351,13.266833525025847,19.24,30.0
02a58609o0211c,58609.37716505,18.87,0.11,9.84,c,3921.86,4543.21,796.7,433.5,261.0,72.8,7.4,9.37,179.6,183.1,2.68,2.41,1.0,3.0,197.44875,-23.3852777889,22.256,-0.396,102.60344933786132,10.429471498628759,19.71,30.0
02a58609o0227c,58609.38453755,19.50,0.17,5.72,c,3902.47,4506.31,1263.3,409.3,299.0,40.6,7.1,11.71,175.6,182.3,2.69,2.43,1.0,3.0,197.44875,-23.3852777889,22.255,-0.392,57.75150846595045,10.099401726804144,19.64,30.0
02a58609o0244c,58609.39235385,>20.54,0.00,3.0,c,3955.29,4584.43,2096.7,459.7,239.0,-5.0,5.8,9.98,182.4,182.1,3.01,2.76,1.0,3.0,197.44875,-23.3852777889,22.252,-0.384,-8.997551212802755,10.437159406851196,19.53,30.0
02a58609o0260c,58609.39968885,>20.71,0.00,3.0,c,3973.08,4471.74,1145.1,363.5,129.0,-9.1,5.5,5.96,181.4,181.3,2.89,2.61,1.0,3.0,197.44875,-23.3852777889,22.250,-0.392,-15.00577698478998,9.06942565014779,19.58,30.0
02a58617o0032o,58617.36588695,>19.73,0.00,3.0,o,5432.96,8811.07,-719.7,1041.2,105.0,-9.1,19.9,10.80,181.8,180.5,2.46,1.95,1.0,3.0,197.44875,-23.3852777889,22.184,-0.409,-10.301248313995119,22.526905653681634,18.95,30.0
02a58617o0039o,58617.36911585,>19.75,0.00,3.0,o,5410.49,8771.68,-576.0,1149.5,192.0,-10.1,19.8,7.60,182.3,181.4,2.43,1.95,1.0,3.0,197.44875,-23.3852777889,22.183,-0.414,-11.356408445991802,22.263058141647296,18.95,30.0
02a58617o0051o,58617.37473365,>19.81,0.00,3.0,o,5468.39,8849.89,1219.0,1064.4,56.0,-96.0,20.1,6.45,191.7,182.2,2.31,1.91,1.0,3.0,197.44875,-23.3852777889,22.182,-0.43,-102.09284948574965,21.37569036107884,18.99,30.0
02a58617o0077o,58617.38664935,>19.70,0.00,3.0,o,5485.60,8739.90,1052.0,1300.7,137.0,-82.3,21.6,12.29,174.6,180.7,2.33,1.94,1.0,3.0,197.44875,-23.3852777889,22.179,-0.423,-89.33800117399858,23.447154621608377,18.92,30.0
02a58625o0313o,58625.38480455,>20.12,0.00,3.0,o,4232.74,2999.45,181.4,869.1,316.0,-41.1,12.0,17.23,180.5,188.8,2.52,2.18,1.0,3.0,197.44875,-23.3852777889,22.172,-0.419,-54.37228711507533,15.875120325569439,19.12,30.0
02a58625o0320o,58625.38807525,>20.16,0.00,3.0,o,4213.32,2960.66,-55.5,746.1,162.0,-184.4,11.6,8.31,192.9,189.9,2.51,2.18,1.0,3.0,197.44875,-23.3852777889,22.171,-0.422,-243.87645702915773,15.3414690972789,19.09,30.0
02a58625o0332o,58625.39380395,>20.15,0.00,3.0,o,4272.15,3037.51,-1994.6,866.3,181.0,-210.3,12.9,17.36,177.8,187.0,2.41,2.07,1.0,3.0,197.44875,-23.3852777889,22.168,-0.424,-254.7448459301589,15.62628869471731,19.1,30.0
02a58625o0360o,58625.40690205,>20.04,0.00,3.0,o,4292.10,2922.38,756.9,889.0,281.0,-52.4,13.4,9.69,186.5,186.1,2.47,2.13,1.0,3.0,197.44875,-23.3852777889,22.163,-0.419,-66.94013578397451,17.11827899819196,19.02,30.0
02a58629o0234o,58629.34453745,>19.87,0.00,3.0,o,7950.96,6958.03,-1709.9,601.7,132.0,-16.8,9.2,12.04,175.1,185.2,2.22,1.92,1.0,3.0,197.44875,-23.3852777889,21.354,-0.435,-37.17425127370207,20.357328078455893,18.81,30.0
02a58629o0241o,58629.34780195,>19.63,0.00,3.0,o,7926.77,6920.25,406.9,697.1,194.0,5.9,10.5,5.22,187.7,191.1,2.21,1.84,1.0,3.0,197.44875,-23.3852777889,21.206,-0.438,14.313335582251419,25.472885358244053,18.66,30.0
02a58629o0255o,58629.35456245,15.67,0.02,46.26,o,7988.28,6998.61,53060.6,626.7,791.0,656.9,14.2,102.69,305.6,151.7,2.26,1.90,1.0,3.0,197.44875,-23.3852777889,21.040,-0.439,1962.6372949266058,42.425711048801645,18.46,30.0
02a58629o0267o,58629.36083015,>19.76,0.00,3.0,o,8006.10,6881.33,-1561.1,605.0,189.0,-18.0,9.8,11.61,170.3,182.9,2.32,2.00,1.0,3.0,197.44875,-23.3852777889,21.405,-0.428,-41.10259397266747,22.378078940674513,18.79,30.0
02a58633o0223c,58633.33195875,>20.70,0.00,3.0,c,7942.40,6957.98,717.1,390.6,104.0,-17.2,6.3,8.40,180.6,180.7,2.68,2.40,1.0,3.0,197.44875,-23.3852777889,22.215,-0.395,-25.046856519297357,9.174139306486822,19.59,30.0
02a58633o0230c,58633.33516105,20.14,0.30,3.19,c,7922.52,6919.76,402.6,428.3,204.0,22.3,7.0,6.48,181.0,181.9,2.66,2.37,1.0,3.0,197.44875,-23.3852777889,22.215,-0.395,31.828310852873017,9.990949595072248,19.61,30.0
02a58633o0244c,58633.34162405,>20.65,0.00,3.0,c,7981.05,6996.63,-1371.4,388.0,187.0,-61.3,6.7,9.98,178.1,181.9,2.65,2.37,1.0,3.0,197.44875,-23.3852777889,22.213,-0.394,-87.24357224579435,9.53559435639188,19.61,30.0
02a58633o0266c,58633.35168715,19.95,0.27,3.47,c,7998.59,6883.41,-397.3,410.5,126.0,26.4,7.6,9.28,175.0,181.2,2.66,2.38,1.0,3.0,197.44875,-23.3852777889,22.207,-0.394,38.083886821188194,10.963543175796602,19.58,30.0
02a58637o0206c,58637.32923035,19.11,0.12,8.48,c,7819.84,5023.28,2420.2,388.6,280.0,55.1,6.5,12.64,182.3,182.5,2.72,2.44,1.0,3.0,197.44875,-23.3852777889,22.219,-0.394,82.41173825286332,9.72189289734322,19.66,30.0
02a58637o0226c,58637.33905175,>20.82,0.00,3.0,c,7799.51,4980.73,1393.8,350.6,131.0,-38.8,5.6,8.04,184.7,183.0,2.68,2.40,1.0,3.0,197.44875,-23.3852777889,22.214,-0.396,-56.60522312371399,8.169826017855629,19.65,30.0
02a58637o0232c,58637.34193405,18.98,0.11,9.06,c,7854.89,5057.45,1058.1,446.8,291.0,62.5,6.9,6.79,182.2,182.4,2.74,2.41,1.0,3.0,197.44875,-23.3852777889,22.214,-0.389,93.00929832715438,10.268226535317845,19.64,30.0
02a58637o0263c,58637.35662725,>20.67,0.00,3.0,c,7881.39,4946.31,1197.7,452.4,212.0,-110.8,6.5,19.37,168.9,182.5,2.65,2.38,1.0,3.0,197.44875,-23.3852777889,22.205,-0.397,-159.97102836988324,9.384581989207948,19.67,30.0
02a58641o0258c,58641.35460315,19.42,0.17,5.91,c,7818.96,5021.66,378.9,484.4,191.0,43.7,7.4,6.30,180.6,183.0,2.61,2.34,1.0,3.0,197.44875,-23.3852777889,22.188,-0.393,61.83246310115583,10.47048574252982,19.56,30.0
02a58641o0264c,58641.35734615,>20.58,0.00,3.0,c,7799.41,4982.89,755.7,418.5,139.0,-39.1,7.3,7.72,182.9,182.1,2.61,2.31,1.0,3.0,197.44875,-23.3852777889,22.186,-0.393,-54.71519985797922,10.215369794456478,19.58,30.0
02a58641o0299c,58641.37404195,20.43,0.39,2.28,c,7858.56,5061.75,1195.0,513.5,202.0,16.9,7.4,5.49,185.7,182.4,2.62,2.33,1.0,3.0,197.44875,-23.3852777889,22.162,-0.393,24.480634070603163,10.719330894820322,19.53,30.0
02a58641o0314c,58641.38097585,19.52,0.19,5.11,c,7877.84,4946.45,-770.5,474.1,261.0,38.3,7.5,10.81,176.9,182.9,2.60,2.33,1.0,3.0,197.44875,-23.3852777889,22.136,-0.393,56.39060944079318,11.042547540625296,19.49,30.0
02a58645o0182o,58645.31697265,>20.02,0.00,3.0,o,9763.16,4899.81,-319.3,926.4,93.0,-166.3,15.5,7.49,177.9,184.2,2.35,1.98,1.0,3.0,197.44875,-23.3852777889,22.164,-0.429,-189.45411688179257,17.658080647431056,19.03,30.0
02a58645o0188o,58645.31974285,>20.05,0.00,3.0,o,9742.33,4865.75,-4474.3,1020.8,109.0,-137.1,15.0,5.75,174.3,185.5,2.39,1.96,1.0,3.0,197.44875,-23.3852777889,22.164,-0.429,-157.24258411457953,17.20378381997588,19.02,30.0
02a58645o0199o,58645.32484465,>20.06,0.00,3.0,o,9802.24,4940.12,766.8,966.3,212.0,-87.8,15.1,9.11,191.6,187.0,2.34,1.97,1.0,3.0,197.44875,-23.3852777889,22.163,-0.432,-99.46157789503589,17.105578886276106,19.0,30.0
02a58645o0222o,58645.33544525,>20.00,0.00,3.0,o,9821.05,4829.43,704.9,1075.8,333.0,-38.2,16.3,12.76,183.0,188.6,2.31,1.94,1.0,3.0,197.44875,-23.3852777889,22.159,-0.432,-42.2236543822996,18.01689964480323,19.01,30.0
02a58649o0232o,58649.34062155,>19.48,0.00,3.0,o,9767.36,4902.59,1422.9,1566.0,250.0,-130.5,25.5,2.72,223.9,216.2,2.36,1.94,1.0,3.0,197.44875,-23.3852777889,22.152,-0.43,-148.04815170828087,28.928949184376723,18.47,30.0
02a58649o0239o,58649.34391925,>19.44,0.00,3.0,o,9746.41,4866.20,-4568.1,1893.1,157.0,-115.9,24.3,5.07,201.5,209.0,2.56,1.95,1.0,3.0,197.44875,-23.3852777889,22.149,-0.406,-140.61665345466426,29.48218014623246,18.42,30.0
02a58649o0251o,58649.34945585,>19.47,0.00,3.0,o,9806.17,4940.93,2249.5,1563.3,243.0,1.1,26.1,3.97,223.5,232.5,2.33,1.93,1.0,3.0,197.44875,-23.3852777889,22.145,-0.43,1.2336292565111557,29.270657813582876,18.5,30.0
